rq,game,mechanism,model,run,log_file,source_status,primary_cooperation_pct,receiver_cooperation_pct,n_agents,n_rounds,multiplier,final_group_payoff_per_round,final_payoff_per_agent_round,base_payoff_per_agent_round,mechanism_adjustment_per_agent_round,resource_adjusted_surplus_per_agent_round,normalized_net_welfare_pct,normalized_base_welfare_pct
RQ2,PD,punishment,GPT-5.4,3,RQ2_result/prisoners_dilemma_punishment/080403_gpt-5.4-three/data/game_log3.json,raw_logs,0.0,nan,24.0,10.0,nan,24.0,1.0,1.0,0.0,0.0,0.0,0.0
RQ2,PD,punishment,Gemini-3.1-Pro-Preview,1,RQ2_result/prisoners_dilemma_punishment/080402_gemini-3.1-pro-preview-three/data/game_log1.json,raw_logs,5.416666666666667,nan,24.0,10.0,nan,27.9,1.1624999999999999,1.1624999999999999,0.0,0.16249999999999987,8.124999999999993,8.124999999999993
RQ2,PD,punishment,Gemini-3.1-Pro-Preview,2,RQ2_result/prisoners_dilemma_punishment/080402_gemini-3.1-pro-preview-three/data/game_log2.json,raw_logs,7.916666666666666,nan,24.0,10.0,nan,29.1,1.2125000000000001,1.2125000000000001,0.0,0.21250000000000013,10.625000000000007,10.625000000000007
RQ2,PD,punishment,Gemini-3.1-Pro-Preview,3,RQ2_result/prisoners_dilemma_punishment/080402_gemini-3.1-pro-preview-three/data/game_log3.json,raw_logs,14.166666666666666,nan,24.0,10.0,nan,33.6,1.4000000000000001,1.4000000000000001,0.0,0.40000000000000013,20.000000000000007,20.000000000000007
RQ2,PD,punishment,Claude-Opus-4-6,1,RQ2_result/prisoners_dilemma_punishment/080401_claude-opus-4-6-three/data/game_log1.json,raw_logs,100.0,nan,24.0,10.0,nan,72.0,3.0,3.0,0.0,2.0,100.0,100.0
RQ2,PD,punishment,Claude-Opus-4-6,2,RQ2_result/prisoners_dilemma_punishment/080401_claude-opus-4-6-three/data/game_log2.json,raw_logs,100.0,nan,24.0,10.0,nan,72.0,3.0,3.0,0.0,2.0,100.0,100.0
RQ2,PD,punishment,Claude-Opus-4-6,3,RQ2_result/prisoners_dilemma_punishment/080401_claude-opus-4-6-three/data/game_log3.json,raw_logs,100.0,nan,24.0,10.0,nan,72.0,3.0,3.0,0.0,2.0,100.0,100.0
RQ2,PD,punishment,Kimi-K2.6,1,RQ2_result/prisoners_dilemma_punishment/080404_kimi-k2.6-three/data/game_log1.json,raw_logs,0.8333333333333334,nan,24.0,10.0,nan,24.1,1.0041666666666667,1.0041666666666667,0.0,0.004166666666666652,0.2083333333333326,0.2083333333333326
RQ2,PD,punishment,Kimi-K2.6,2,RQ2_result/prisoners_dilemma_punishment/080404_kimi-k2.6-three/data/game_log2.json,raw_logs,1.25,nan,24.0,10.0,nan,24.9,1.0374999999999999,1.0374999999999999,0.0,0.03749999999999987,1.8749999999999933,1.8749999999999933
RQ2,PD,punishment,Kimi-K2.6,3,RQ2_result/prisoners_dilemma_punishment/080404_kimi-k2.6-three/data/game_log3.json,raw_logs,2.083333333333333,nan,24.0,10.0,nan,25.0,1.0416666666666667,1.0416666666666667,0.0,0.04166666666666674,2.083333333333337,2.083333333333337
RQ2,PD,punishment,Grok-4.3,1,RQ2_result/prisoners_dilemma_punishment/080405_grok-4.3-three/data/game_log1.json,raw_logs,37.5,nan,24.0,10.0,nan,45.3,1.8875,1.8875,0.0,0.8875,44.375,44.375
RQ2,PD,punishment,Grok-4.3,2,RQ2_result/prisoners_dilemma_punishment/080405_grok-4.3-three/data/game_log2.json,raw_logs,32.5,nan,24.0,10.0,nan,43.1,1.7958333333333334,1.7958333333333334,0.0,0.7958333333333334,39.79166666666667,39.79166666666667
RQ2,PD,punishment,Grok-4.3,3,RQ2_result/prisoners_dilemma_punishment/080405_grok-4.3-three/data/game_log3.json,raw_logs,38.333333333333336,nan,24.0,10.0,nan,46.2,1.925,1.925,0.0,0.925,46.25,46.25
RQ2,PD,punishment,DeepSeek-V4-Pro,1,RQ2_result/prisoners_dilemma_punishment/091601_deepseek-v4-pro/data/game_log1.json,raw_logs,31.666666666666664,nan,24.0,10.0,nan,40.2,1.675,1.675,0.0,0.675,33.75,33.75
RQ2,PD,punishment,DeepSeek-V4-Pro,2,RQ2_result/prisoners_dilemma_punishment/091601_deepseek-v4-pro/data/game_log2.json,raw_logs,29.166666666666668,nan,24.0,10.0,nan,38.0,1.5833333333333333,1.5833333333333333,0.0,0.5833333333333333,29.166666666666664,29.166666666666664
RQ2,PD,punishment,DeepSeek-V4-Pro,3,RQ2_result/prisoners_dilemma_punishment/091601_deepseek-v4-pro/data/game_log3.json,raw_logs,32.916666666666664,nan,24.0,10.0,nan,40.8,1.7,1.7,0.0,0.7,35.0,35.0
RQ2,PD,reputation,GLM-5.1,1,RQ2_result/prisoners_dilemma_reputation/072806_glm-5.1-three/data/game_log1.json,raw_logs,4.166666666666666,nan,24.0,10.0,nan,27.0,1.125,1.125,0.0,0.125,6.25,6.25
RQ2,PD,reputation,GLM-5.1,2,RQ2_result/prisoners_dilemma_reputation/072806_glm-5.1-three/data/game_log2.json,raw_logs,7.916666666666666,nan,24.0,10.0,nan,29.3,1.2208333333333334,1.2208333333333334,0.0,0.22083333333333344,11.041666666666671,11.041666666666671
RQ2,PD,reputation,GLM-5.1,3,RQ2_result/prisoners_dilemma_reputation/072806_glm-5.1-three/data/game_log3.json,raw_logs,6.666666666666667,nan,24.0,10.0,nan,28.2,1.175,1.175,0.0,0.17500000000000004,8.750000000000002,8.750000000000002
RQ2,PD,reputation,GPT-5.4,1,RQ2_result/prisoners_dilemma_reputation/072801_gpt-5.4_three/data/game_log1.json,raw_logs,0.0,nan,24.0,10.0,nan,24.0,1.0,1.0,0.0,0.0,0.0,0.0
RQ2,PD,reputation,GPT-5.4,2,RQ2_result/prisoners_dilemma_reputation/072801_gpt-5.4_three/data/game_log2.json,raw_logs,0.4166666666666667,nan,24.0,10.0,nan,24.3,1.0125,1.0125,0.0,0.012499999999999956,0.6249999999999978,0.6249999999999978
RQ2,PD,reputation,GPT-5.4,3,RQ2_result/prisoners_dilemma_reputation/072801_gpt-5.4_three/data/game_log3.json,raw_logs,0.0,nan,24.0,10.0,nan,24.0,1.0,1.0,0.0,0.0,0.0,0.0
RQ2,PD,reputation,Gemini-3.1-Pro-Preview,1,RQ2_result/prisoners_dilemma_reputation/072802_gemini-3.1-pro-preview-three/data/game_log1.json,raw_logs,100.0,nan,24.0,10.0,nan,72.0,3.0,3.0,0.0,2.0,100.0,100.0
RQ2,PD,reputation,Gemini-3.1-Pro-Preview,2,RQ2_result/prisoners_dilemma_reputation/072802_gemini-3.1-pro-preview-three/data/game_log2.json,raw_logs,100.0,nan,24.0,10.0,nan,72.0,3.0,3.0,0.0,2.0,100.0,100.0
RQ2,PD,reputation,Gemini-3.1-Pro-Preview,3,RQ2_result/prisoners_dilemma_reputation/072802_gemini-3.1-pro-preview-three/data/game_log3.json,raw_logs,100.0,nan,24.0,10.0,nan,72.0,3.0,3.0,0.0,2.0,100.0,100.0
RQ2,PD,reputation,Claude-Opus-4-6,1,RQ2_result/prisoners_dilemma_reputation/072803_claude-opus-4-6-three/data/game_log1.json,raw_logs,100.0,nan,24.0,10.0,nan,72.0,3.0,3.0,0.0,2.0,100.0,100.0
RQ2,PD,reputation,Claude-Opus-4-6,2,RQ2_result/prisoners_dilemma_reputation/072803_claude-opus-4-6-three/data/game_log2.json,raw_logs,100.0,nan,24.0,10.0,nan,72.0,3.0,3.0,0.0,2.0,100.0,100.0
RQ2,PD,reputation,Claude-Opus-4-6,3,RQ2_result/prisoners_dilemma_reputation/072803_claude-opus-4-6-three/data/game_log3.json,raw_logs,100.0,nan,24.0,10.0,nan,72.0,3.0,3.0,0.0,2.0,100.0,100.0
RQ2,PD,reputation,Kimi-K2.6,1,RQ2_result/prisoners_dilemma_reputation/072804_kimi-k2.6-three/data/game_log1.json,raw_logs,1.25,nan,24.0,10.0,nan,24.7,1.0291666666666666,1.0291666666666666,0.0,0.029166666666666563,1.4583333333333282,1.4583333333333282
RQ2,PD,reputation,Kimi-K2.6,2,RQ2_result/prisoners_dilemma_reputation/072804_kimi-k2.6-three/data/game_log2.json,raw_logs,1.25,nan,24.0,10.0,nan,24.9,1.0374999999999999,1.0374999999999999,0.0,0.03749999999999987,1.8749999999999933,1.8749999999999933
RQ2,PD,reputation,Kimi-K2.6,3,RQ2_result/prisoners_dilemma_reputation/072804_kimi-k2.6-three/data/game_log3.json,raw_logs,1.6666666666666667,nan,24.0,10.0,nan,25.2,1.05,1.05,0.0,0.050000000000000044,2.500000000000002,2.500000000000002
RQ2,PD,reputation,Grok-4.3,1,RQ2_result/prisoners_dilemma_reputation/072805_grok-4.3-three/data/game_log1.json,raw_logs,0.0,nan,24.0,10.0,nan,24.0,1.0,1.0,0.0,0.0,0.0,0.0
RQ2,PD,reputation,Grok-4.3,2,RQ2_result/prisoners_dilemma_reputation/072805_grok-4.3-three/data/game_log2.json,raw_logs,0.0,nan,24.0,10.0,nan,24.0,1.0,1.0,0.0,0.0,0.0,0.0
RQ2,PD,reputation,Grok-4.3,3,RQ2_result/prisoners_dilemma_reputation/072805_grok-4.3-three/data/game_log3.json,raw_logs,0.0,nan,24.0,10.0,nan,24.0,1.0,1.0,0.0,0.0,0.0,0.0
RQ2,PD,reputation,DeepSeek-V4-Pro,1,RQ2_result/prisoners_dilemma_reputation/091601_deepseek-v4-pro/data/game_log1.json,raw_logs,100.0,nan,24.0,10.0,nan,72.0,3.0,3.0,0.0,2.0,100.0,100.0
RQ2,PD,reputation,DeepSeek-V4-Pro,2,RQ2_result/prisoners_dilemma_reputation/091601_deepseek-v4-pro/data/game_log2.json,raw_logs,45.416666666666664,nan,24.0,10.0,nan,49.9,2.0791666666666666,2.0791666666666666,0.0,1.0791666666666666,53.95833333333333,53.95833333333333
RQ2,PD,reputation,DeepSeek-V4-Pro,3,RQ2_result/prisoners_dilemma_reputation/091601_deepseek-v4-pro/data/game_log3.json,raw_logs,59.583333333333336,nan,24.0,10.0,nan,57.1,2.379166666666667,2.379166666666667,0.0,1.3791666666666669,68.95833333333334,68.95833333333334
RQ2,PD,reward,GLM-5.1,1,RQ2_result/prisoners_dilemma_reward/082606_glm-5.1-three/data/game_log1.json,raw_logs,9.583333333333334,nan,24.0,10.0,nan,30.7,1.2791666666666666,1.2791666666666666,0.0,0.27916666666666656,13.958333333333329,13.958333333333329
RQ2,PD,reward,GLM-5.1,2,RQ2_result/prisoners_dilemma_reward/082606_glm-5.1-three/data/game_log2.json,raw_logs,9.166666666666666,nan,24.0,10.0,nan,30.2,1.2583333333333333,1.2583333333333333,0.0,0.2583333333333333,12.916666666666664,12.916666666666664
RQ2,PD,reward,GLM-5.1,3,RQ2_result/prisoners_dilemma_reward/082606_glm-5.1-three/data/game_log3.json,raw_logs,6.25,nan,24.0,10.0,nan,28.1,1.1708333333333334,1.1708333333333334,0.0,0.1708333333333334,8.54166666666667,8.54166666666667
RQ2,PD,reward,GPT-5.4,1,RQ2_result/prisoners_dilemma_reward/082603_gpt-5.4-three/data/game_log1.json,raw_logs,0.0,nan,24.0,10.0,nan,24.0,1.0,1.0,0.0,0.0,0.0,0.0
RQ2,PD,reward,GPT-5.4,2,RQ2_result/prisoners_dilemma_reward/082603_gpt-5.4-three/data/game_log2.json,raw_logs,0.0,nan,24.0,10.0,nan,24.0,1.0,1.0,0.0,0.0,0.0,0.0
RQ2,PD,reward,GPT-5.4,3,RQ2_result/prisoners_dilemma_reward/082603_gpt-5.4-three/data/game_log3.json,raw_logs,0.0,nan,24.0,10.0,nan,24.0,1.0,1.0,0.0,0.0,0.0,0.0
RQ2,PD,reward,Gemini-3.1-Pro-Preview,1,RQ2_result/prisoners_dilemma_reward/082602_gemini-3.1-pro-preview-three/data/game_log1.json,raw_logs,87.91666666666667,nan,24.0,10.0,nan,68.5,2.8541666666666665,2.8541666666666665,0.0,1.8541666666666665,92.70833333333333,92.70833333333333
RQ2,PD,reward,Gemini-3.1-Pro-Preview,2,RQ2_result/prisoners_dilemma_reward/082602_gemini-3.1-pro-preview-three/data/game_log2.json,raw_logs,88.75,nan,24.0,10.0,nan,69.3,2.8874999999999997,2.8874999999999997,0.0,1.8874999999999997,94.37499999999999,94.37499999999999
RQ2,PD,reward,Gemini-3.1-Pro-Preview,3,RQ2_result/prisoners_dilemma_reward/082602_gemini-3.1-pro-preview-three/data/game_log3.json,raw_logs,86.66666666666667,nan,24.0,10.0,nan,68.4,2.85,2.85,0.0,1.85,92.5,92.5
RQ2,PD,reward,Claude-Opus-4-6,1,RQ2_result/prisoners_dilemma_reward/082604_claude-opus-4-6-three/data/game_log1.json,raw_logs,100.0,nan,24.0,10.0,nan,72.0,3.0,3.0,0.0,2.0,100.0,100.0
RQ2,PD,reward,Claude-Opus-4-6,2,RQ2_result/prisoners_dilemma_reward/082604_claude-opus-4-6-three/data/game_log2.json,raw_logs,100.0,nan,24.0,10.0,nan,72.0,3.0,3.0,0.0,2.0,100.0,100.0
RQ2,PD,reward,Claude-Opus-4-6,3,RQ2_result/prisoners_dilemma_reward/082604_claude-opus-4-6-three/data/game_log3.json,raw_logs,100.0,nan,24.0,10.0,nan,72.0,3.0,3.0,0.0,2.0,100.0,100.0
RQ2,PD,reward,Kimi-K2.6,1,RQ2_result/prisoners_dilemma_reward/082605_kimi-k2.6-three/data/game_log1.json,raw_logs,67.08333333333333,nan,24.0,10.0,nan,61.9,2.5791666666666666,2.5791666666666666,0.0,1.5791666666666666,78.95833333333333,78.95833333333333
RQ2,PD,reward,Kimi-K2.6,2,RQ2_result/prisoners_dilemma_reward/082605_kimi-k2.6-three/data/game_log2.json,raw_logs,71.25,nan,24.0,10.0,nan,63.7,2.654166666666667,2.654166666666667,0.0,1.6541666666666668,82.70833333333334,82.70833333333334
RQ2,PD,reward,Kimi-K2.6,3,RQ2_result/prisoners_dilemma_reward/082605_kimi-k2.6-three/data/game_log3.json,raw_logs,72.08333333333333,nan,24.0,10.0,nan,64.5,2.6875,2.6875,0.0,1.6875,84.375,84.375
RQ2,PD,reward,Grok-4.3,1,RQ2_result/prisoners_dilemma_reward/082801_grok-4.3-three/data/game_log1.json,raw_logs,3.75,nan,24.0,10.0,nan,26.7,1.1125,1.1125,0.0,0.11250000000000004,5.625000000000002,5.625000000000002
RQ2,PD,reward,Grok-4.3,2,RQ2_result/prisoners_dilemma_reward/082801_grok-4.3-three/data/game_log2.json,raw_logs,3.75,nan,24.0,10.0,nan,26.7,1.1125,1.1125,0.0,0.11250000000000004,5.625000000000002,5.625000000000002
RQ2,PD,reward,Grok-4.3,3,RQ2_result/prisoners_dilemma_reward/082801_grok-4.3-three/data/game_log3.json,raw_logs,3.75,nan,24.0,10.0,nan,26.5,1.1041666666666667,1.1041666666666667,0.0,0.10416666666666674,5.2083333333333375,5.2083333333333375
RQ2,PD,reward,DeepSeek-V4-Pro,1,RQ2_result/prisoners_dilemma_reward/091501_deepseek-v4-pro/data/game_log1.json,raw_logs,69.16666666666667,nan,24.0,10.0,nan,62.6,2.6083333333333334,2.6083333333333334,0.0,1.6083333333333334,80.41666666666667,80.41666666666667
RQ2,PD,reward,DeepSeek-V4-Pro,2,RQ2_result/prisoners_dilemma_reward/091501_deepseek-v4-pro/data/game_log2.json,raw_logs,72.5,nan,24.0,10.0,nan,64.2,2.6750000000000003,2.6750000000000003,0.0,1.6750000000000003,83.75000000000001,83.75000000000001
RQ2,PD,reward,DeepSeek-V4-Pro,3,RQ2_result/prisoners_dilemma_reward/091501_deepseek-v4-pro/data/game_log3.json,raw_logs,59.583333333333336,nan,24.0,10.0,nan,58.1,2.4208333333333334,2.4208333333333334,0.0,1.4208333333333334,71.04166666666667,71.04166666666667
RQ2,PGG,punishment,GLM-5.1,1,RQ2_result/public_goods_punishment/result_072003_glm-5.1-three/game_logs1.json,raw_logs,97.38194444444444,nan,24.0,30.0,9.6,4230.46,176.26916666666668,187.49694444444444,-11.22777777777776,156.26916666666668,90.85416666666667,97.38194444444444
RQ2,PGG,punishment,GLM-5.1,2,RQ2_result/public_goods_punishment/result_072003_glm-5.1-three/game_logs2.json,raw_logs,99.02777777777779,nan,24.0,30.0,9.6,4458.933333333333,185.7888888888889,190.32777777777778,-4.538888888888891,165.7888888888889,96.38888888888889,99.02777777777779
RQ2,PGG,punishment,GPT-5.4,1,RQ2_result/public_goods_punishment/result_070301_gpt-5.4-three/game_logs1.json,raw_logs,0.0,nan,24.0,30.0,9.6,480.0,20.0,20.0,0.0,0.0,0.0,0.0
RQ2,PGG,punishment,GPT-5.4,2,RQ2_result/public_goods_punishment/result_070301_gpt-5.4-three/game_logs2.json,raw_logs,0.0,nan,24.0,30.0,9.6,480.0,20.0,20.0,0.0,0.0,0.0,0.0
RQ2,PGG,punishment,GPT-5.4,3,RQ2_result/public_goods_punishment/result_070301_gpt-5.4-three/game_logs3.json,raw_logs,0.0,nan,24.0,30.0,9.6,480.0,20.0,20.0,0.0,0.0,0.0,0.0
RQ2,PGG,punishment,Gemini-3.1-Pro-Preview,1,RQ2_result/public_goods_punishment/result_gemini-3.1-pro-preview-three/game_logs1.json,raw_logs,100.0,nan,24.0,30.0,9.6,4608.0,192.0,192.0,0.0,172.0,100.0,100.0
RQ2,PGG,punishment,Gemini-3.1-Pro-Preview,2,RQ2_result/public_goods_punishment/result_gemini-3.1-pro-preview-three/game_logs2.json,raw_logs,99.86111111111111,nan,24.0,30.0,9.6,4580.8,190.86666666666667,191.7611111111111,-0.8944444444444267,170.86666666666667,99.34108527131782,99.86111111111111
RQ2,PGG,punishment,Gemini-3.1-Pro-Preview,3,RQ2_result/public_goods_punishment/result_gemini-3.1-pro-preview-three/game_logs3.json,raw_logs,100.0,nan,24.0,30.0,9.6,4608.0,192.0,192.0,0.0,172.0,100.0,100.0
RQ2,PGG,punishment,Claude-Opus-4-6,1,RQ2_result/public_goods_punishment/result_071905_claude-opus-4-6-three/game_logs1.json,raw_logs,75.0,nan,24.0,30.0,9.6,3576.0,149.0,149.0,0.0,129.0,75.0,75.0
RQ2,PGG,punishment,Claude-Opus-4-6,2,RQ2_result/public_goods_punishment/result_071905_claude-opus-4-6-three/game_logs2.json,raw_logs,75.0,nan,24.0,30.0,9.6,3576.0,149.0,149.0,0.0,129.0,75.0,75.0
RQ2,PGG,punishment,Claude-Opus-4-6,3,RQ2_result/public_goods_punishment/result_071905_claude-opus-4-6-three/game_logs3.json,raw_logs,75.0,nan,24.0,30.0,9.6,3576.0,149.0,149.0,0.0,129.0,75.0,75.0
RQ2,PGG,punishment,Kimi-K2.6,1,RQ2_result/public_goods_punishment/result_072001_kimi-k2.6-three/game_logs1.json,raw_logs,0.0,nan,24.0,30.0,9.6,480.0,20.0,20.0,0.0,0.0,0.0,0.0
RQ2,PGG,punishment,Kimi-K2.6,2,RQ2_result/public_goods_punishment/result_072001_kimi-k2.6-three/game_logs2.json,raw_logs,0.4166666666666667,nan,24.0,30.0,9.6,497.2,20.716666666666665,20.716666666666665,0.0,0.716666666666665,0.4166666666666667,0.4166666666666667
RQ2,PGG,punishment,Kimi-K2.6,3,RQ2_result/public_goods_punishment/result_072001_kimi-k2.6-three/game_logs3.json,raw_logs,0.0,nan,24.0,30.0,9.6,480.0,20.0,20.0,0.0,0.0,0.0,0.0
RQ2,PGG,punishment,Grok-4.3,1,RQ2_result/public_goods_punishment/result_081601_grok-4.3-three/game_logs1.json,raw_logs,26.319444444444446,nan,24.0,30.0,9.6,-4423.666666666667,-184.31944444444446,65.26944444444445,-249.58888888888887,-204.31944444444446,-118.79037467700259,26.319444444444446
RQ2,PGG,punishment,Grok-4.3,2,RQ2_result/public_goods_punishment/result_081601_grok-4.3-three/game_logs2.json,raw_logs,22.98611111111111,nan,24.0,30.0,9.6,-3494.2,-145.59166666666667,59.536111111111104,-205.12777777777777,-165.59166666666667,-96.27422480620156,22.98611111111111
RQ2,PGG,punishment,DeepSeek-V4-Pro,1,RQ2_result/public_goods_punishment/result_091601_deepseek-v4-pro/game_logs1.json,raw_logs,1.3888888888888888,nan,24.0,30.0,9.6,325.2,13.549999999999999,22.38888888888889,-8.83888888888889,-6.450000000000001,-3.75,1.388888888888889
RQ2,PGG,punishment,DeepSeek-V4-Pro,2,RQ2_result/public_goods_punishment/result_091601_deepseek-v4-pro/game_logs2.json,raw_logs,0.6944444444444444,nan,24.0,30.0,9.6,463.06666666666666,19.294444444444444,21.194444444444446,-1.900000000000001,-0.7055555555555557,-0.4102067183462532,0.6944444444444444
RQ2,PGG,punishment,DeepSeek-V4-Pro,3,RQ2_result/public_goods_punishment/result_091601_deepseek-v4-pro/game_logs3.json,raw_logs,1.3888888888888888,nan,24.0,30.0,9.6,457.6,19.066666666666666,22.38888888888889,-3.322222222222223,-0.9333333333333336,-0.5426356589147286,1.388888888888889
RQ2,PGG,reputation,GLM-5.1,1,RQ2_result/public_goods_reputation/result_080601_glm-5.1-three-new/game_logs1.json,raw_logs,5.930555555555556,nan,24.0,30.0,9.6,728.4799999999999,30.353333333333328,30.200555555555553,0.1527777777777762,10.353333333333328,6.019379844961239,5.9305555555555545
RQ2,PGG,reputation,GLM-5.1,2,RQ2_result/public_goods_reputation/result_080601_glm-5.1-three-new/game_logs2.json,raw_logs,0.0,nan,24.0,30.0,9.6,480.0,20.0,20.0,0.0,0.0,0.0,0.0
RQ2,PGG,reputation,GLM-5.1,3,RQ2_result/public_goods_reputation/result_080601_glm-5.1-three-new/game_logs3.json,raw_logs,0.2777777777777778,nan,24.0,30.0,9.6,491.53333333333336,20.480555555555558,20.477777777777778,0.0027777777777799884,0.48055555555555785,0.27939276485788117,0.2777777777777778
RQ2,PGG,reputation,GPT-5.4,1,RQ2_result/public_goods_reputation/result_080602_gpt-5.4-three-new/game_logs1.json,raw_logs,96.38888888888889,nan,24.0,30.0,9.6,4505.066666666667,187.7111111111111,185.7888888888889,1.9222222222222172,167.7111111111111,97.50645994832043,96.38888888888889
RQ2,PGG,reputation,GPT-5.4,2,RQ2_result/public_goods_reputation/result_080602_gpt-5.4-three-new/game_logs2.json,raw_logs,97.08333333333333,nan,24.0,30.0,9.6,4533.933333333333,188.9138888888889,186.98333333333335,1.930555555555543,168.9138888888889,98.20574935400516,97.08333333333333
RQ2,PGG,reputation,GPT-5.4,3,RQ2_result/public_goods_reputation/result_080602_gpt-5.4-three-new/game_logs3.json,raw_logs,97.77777777777777,nan,24.0,30.0,9.6,4563.0,190.125,188.17777777777778,1.9472222222222324,170.125,98.90988372093024,97.77777777777779
RQ2,PGG,reputation,Gemini-3.1-Pro-Preview,1,RQ2_result/public_goods_reputation/result_080603_gemini-3.1-pro-preview-three-new/game_logs1.json,raw_logs,99.58333333333333,nan,24.0,30.0,9.6,4630.466666666666,192.9361111111111,191.28333333333333,1.6527777777777526,172.9361111111111,100.54425064599484,99.58333333333333
RQ2,PGG,reputation,Gemini-3.1-Pro-Preview,2,RQ2_result/public_goods_reputation/result_080603_gemini-3.1-pro-preview-three-new/game_logs2.json,raw_logs,100.0,nan,24.0,30.0,9.6,4650.133333333333,193.75555555555556,192.0,1.7555555555555504,173.75555555555556,101.02067183462533,100.0
RQ2,PGG,reputation,Gemini-3.1-Pro-Preview,3,RQ2_result/public_goods_reputation/result_080603_gemini-3.1-pro-preview-three-new/game_logs3.json,raw_logs,100.0,nan,24.0,30.0,9.6,4649.4,193.725,192.0,1.7249999999999848,173.725,101.0029069767442,100.0
RQ2,PGG,reputation,Claude-Opus-4-6,1,RQ2_result/public_goods_reputation/result_claude-opus-4-6-three/game_logs1.json,raw_logs,50.0,nan,24.0,30.0,9.6,2592.0,108.0,106.0,2.0,88.0,51.16279069767442,50.0
RQ2,PGG,reputation,Claude-Opus-4-6,2,RQ2_result/public_goods_reputation/result_claude-opus-4-6-three/game_logs2.json,raw_logs,50.0,nan,24.0,30.0,9.6,2592.0,108.0,106.0,2.0,88.0,51.16279069767442,50.0
RQ2,PGG,reputation,Claude-Opus-4-6,3,RQ2_result/public_goods_reputation/result_claude-opus-4-6-three/game_logs3.json,raw_logs,50.0,nan,24.0,30.0,9.6,2592.0,108.0,106.0,2.0,88.0,51.16279069767442,50.0
RQ2,PGG,reputation,Kimi-K2.6,1,RQ2_result/public_goods_reputation/result_080604_kimi-k2.6-three-new/game_logs1.json,raw_logs,0.4166666666666667,nan,24.0,30.0,9.6,497.2,20.716666666666665,20.716666666666665,0.0,0.716666666666665,0.4166666666666667,0.4166666666666667
RQ2,PGG,reputation,Kimi-K2.6,2,RQ2_result/public_goods_reputation/result_080604_kimi-k2.6-three-new/game_logs2.json,raw_logs,0.6944444444444444,nan,24.0,30.0,9.6,508.73333333333335,21.197222222222223,21.194444444444446,0.00277777777777762,1.1972222222222229,0.6960594315245479,0.6944444444444445
RQ2,PGG,reputation,Kimi-K2.6,3,RQ2_result/public_goods_reputation/result_080604_kimi-k2.6-three-new/game_logs3.json,raw_logs,1.215277777777778,nan,24.0,30.0,9.6,530.1666666666666,22.090277777777775,22.090277777777775,0.0,2.090277777777775,1.215277777777778,1.215277777777778
RQ2,PGG,reputation,Grok-4.3,1,RQ2_result/public_goods_reputation/result_072102_grok-4.3-three/game_logs1.json,raw_logs,0.0,nan,24.0,30.0,9.6,480.0,20.0,20.0,0.0,0.0,0.0,0.0
RQ2,PGG,reputation,Grok-4.3,2,RQ2_result/public_goods_reputation/result_072102_grok-4.3-three/game_logs2.json,raw_logs,0.0,nan,24.0,30.0,9.6,480.0,20.0,20.0,0.0,0.0,0.0,0.0
RQ2,PGG,reputation,Grok-4.3,3,RQ2_result/public_goods_reputation/result_072102_grok-4.3-three/game_logs3.json,raw_logs,0.0,nan,24.0,30.0,9.6,480.0,20.0,20.0,0.0,0.0,0.0,0.0
RQ2,PGG,reputation,DeepSeek-V4-Pro,1,RQ2_result/public_goods_reputation/result_091601_deepseek-v4-pro/game_logs1.json,raw_logs,63.51388888888889,nan,24.0,30.0,9.6,3148.8533333333335,131.20222222222222,129.2438888888889,1.9583333333333333,111.20222222222222,64.65245478036177,63.51388888888889
RQ2,PGG,reputation,DeepSeek-V4-Pro,2,RQ2_result/public_goods_reputation/result_091601_deepseek-v4-pro/game_logs2.json,raw_logs,63.027777777777786,nan,24.0,30.0,9.6,3127.9866666666667,130.33277777777778,128.4077777777778,1.9249999999999925,110.33277777777778,64.14696382428941,63.02777777777778
RQ2,PGG,reputation,DeepSeek-V4-Pro,3,RQ2_result/public_goods_reputation/result_091601_deepseek-v4-pro/game_logs3.json,raw_logs,61.60416666666667,nan,24.0,30.0,9.6,3069.8866666666668,127.91194444444444,125.95916666666666,1.9527777777777828,107.91194444444444,62.73950258397933,61.604166666666664
RQ2,PGG,reward,GLM-5.1,1,RQ2_result/public_goods_reward/result_070504_glm-5.1-three/game_logs1.json,raw_logs,7.625,nan,24.0,30.0,9.6,875.4266666666666,36.47611111111111,33.115,3.3611111111111094,16.47611111111111,9.579134366925064,7.624999999999999
RQ2,PGG,reward,GLM-5.1,2,RQ2_result/public_goods_reward/result_070504_glm-5.1-three/game_logs2.json,raw_logs,10.902777777777779,nan,24.0,30.0,9.6,1053.8666666666668,43.91111111111112,38.75277777777779,5.158333333333331,23.91111111111112,13.901808785529717,10.90277777777778
RQ2,PGG,reward,GLM-5.1,3,RQ2_result/public_goods_reward/result_070504_glm-5.1-three/game_logs3.json,raw_logs,11.569444444444445,nan,24.0,30.0,9.6,1084.1866666666667,45.17444444444445,39.89944444444445,5.275000000000001,25.174444444444447,14.636304909560723,11.569444444444446
RQ2,PGG,reward,GPT-5.4,1,RQ2_result/public_goods_reward/result_081601_gpt-5.4-three/game_logs1.json,raw_logs,3.888888888888889,nan,24.0,30.0,9.6,640.8666666666667,26.70277777777778,26.688888888888886,0.013888888888890468,6.702777777777779,3.896963824289406,3.888888888888889
